_id,symbol,timestamp,open,high,low,close,volume,is_live,interval
67684be3d5e7efabd153288f,AAPL,2023-01-09 16:30:00,133.08999633789062,133.17999267578125,132.57000732421875,132.7449951171875,6642253,false,1h
67684be3d5e7efabd1532890,AAPL,2023-01-09 17:30:00,132.74000549316406,132.8300018310547,132.25,132.4949951171875,5968816,false,1h
67684be3d5e7efabd1532891,AAPL,2023-01-09 18:30:00,132.4949951171875,132.51010131835938,131.19000244140625,131.4949951171875,8728941,false,1h
67684be3d5e7efabd1532892,AAPL,2023-01-09 19:30:00,131.49000549316406,131.5666961669922,130.33999633789062,130.4499969482422,6861497,false,1h
67684be3d5e7efabd1532893,AAPL,2023-01-09 20:30:00,130.44500732421875,130.57000732421875,129.88999938964844,130.19000244140625,6115920,false,1h
67684be3d5e7efabd1532894,AAPL,2023-01-10 14:30:00,130.25999450683594,131.2635955810547,129.3300018310547,129.41000366210938,16552534,false,1h
67684be3d5e7efabd1532895,AAPL,2023-01-10 15:30:00,129.4001007080078,129.4001007080078,128.1199951171875,129.02999877929688,10716462,false,1h
67684be3d5e7efabd1532896,AAPL,2023-01-10 16:30:00,129.02000427246094,129.24000549316406,128.4499969482422,129.1199951171875,6613647,false,1h
67684be3d5e7efabd1532897,AAPL,2023-01-10 17:30:00,129.11000061035156,130,129.05169677734375,129.65989685058594,6298095,false,1h
67684be3d5e7efabd1532898,AAPL,2023-01-10 18:30:00,129.6501007080078,130.69000244140625,129.57000732421875,130.3612060546875,7107016,false,1h
67684be3d5e7efabd1532899,AAPL,2023-01-10 19:30:00,130.3699951171875,130.4199981689453,129.75999450683594,130.14999389648438,5775215,false,1h
67684be3d5e7efabd153289a,AAPL,2023-01-10 20:30:00,130.14999389648438,130.75,130.00999450683594,130.75,5478675,false,1h
67684be3d5e7efabd153289b,AAPL,2023-01-11 14:30:00,131.25,132.1083984375,130.4600067138672,132.02000427246094,16473035,false,1h
67684be3d5e7efabd153289c,AAPL,2023-01-11 15:30:00,132.02000427246094,132.07000732421875,131.08999633789062,131.68499755859375,8848759,false,1h
67684be3d5e7efabd153289d,AAPL,2023-01-11 16:30:00,131.67999267578125,132.86000061035156,131.47000122070312,132.8000030517578,7425343,false,1h
67684be3d5e7efabd153289e,AAPL,2023-01-11 17:30:00,132.8000030517578,133.24000549316406,132.41000366210938,132.8000030517578,6775223,false,1h
67684be3d5e7efabd153289f,AAPL,2023-01-11 18:30:00,132.80799865722656,132.875,132.1649932861328,132.40499877929688,5207985,false,1h
67684be3d5e7efabd15328a0,AAPL,2023-01-11 19:30:00,132.40890502929688,133.05999755859375,132.32000732421875,132.9217987060547,6183876,false,1h
67684be3d5e7efabd15328a1,AAPL,2023-01-11 20:30:00,132.92999267578125,133.50999450683594,132.66000366210938,133.47999572753906,8493592,false,1h
67684be3d5e7efabd15328a2,AAPL,2023-01-12 14:30:00,133.8800048828125,134.25999450683594,131.44000244140625,132.97030639648438,21050637,false,1h
67684be3d5e7efabd15328a3,AAPL,2023-01-12 15:30:00,132.97999572753906,133.42999267578125,131.99000549316406,132.4149932861328,8543552,false,1h
67684be3d5e7efabd15328a4,AAPL,2023-01-12 16:30:00,132.4199981689453,134.0850067138672,132.07000732421875,134.00999450683594,6934494,false,1h
67684be3d5e7efabd15328a5,AAPL,2023-01-12 17:30:00,134.00999450683594,134.22000122070312,132.75999450683594,132.80999755859375,7706908,false,1h
67684be3d5e7efabd15328a6,AAPL,2023-01-12 18:30:00,132.8000030517578,134.19000244140625,132.4199981689453,133.19749450683594,7425868,false,1h
67684be3d5e7efabd15328a7,AAPL,2023-01-12 19:30:00,133.19749450683594,133.55990600585938,132.8300018310547,133.18499755859375,6559278,false,1h
67684be3d5e7efabd15328a8,AAPL,2023-01-12 20:30:00,133.19000244140625,133.55999755859375,132.77000427246094,133.38999938964844,5739468,false,1h
67684be3d5e7efabd15328a9,AAPL,2023-01-13 14:30:00,132.02999877929688,133.5500030517578,131.66000366210938,133.50999450683594,14794088,false,1h
67684be4d5e7efabd15328aa,AAPL,2023-01-13 15:30:00,133.50999450683594,133.97000122070312,132.97000122070312,133.02999877929688,8734602,false,1h
67684be4d5e7efabd15328ab,AAPL,2023-01-13 16:30:00,133.0399932861328,133.60000610351562,132.7550048828125,133.51010131835938,4899301,false,1h
67684be4d5e7efabd15328ac,AAPL,2023-01-13 17:30:00,133.52000427246094,133.7100067138672,133.16000366210938,133.64500427246094,4397703,false,1h
67684be4d5e7efabd15328ad,AAPL,2023-01-13 18:30:00,133.66000366210938,134.3800048828125,133.6300048828125,134.24569702148438,6066325,false,1h
67684be4d5e7efabd15328ae,AAPL,2023-01-13 19:30:00,134.25,134.61000061035156,134.0399932861328,134.60049438476562,5635520,false,1h
67684be4d5e7efabd15328af,AAPL,2023-01-13 20:30:00,134.60499572753906,134.9199981689453,134.4600067138672,134.6999969482422,6662632,false,1h
67684be6d5e7efabd15328b0,AAPL,2023-01-17 14:30:00,134.75,137.2899932861328,134.2050018310547,136.69000244140625,18958546,false,1h
67684be6d5e7efabd15328b1,AAPL,2023-01-17 15:30:00,136.6999969482422,136.7899932861328,134.67999267578125,135.39500427246094,10659894,false,1h
67684be6d5e7efabd15328b2,AAPL,2023-01-17 16:30:00,135.38999938964844,136.13999938964844,135.30999755859375,135.58999633789062,5683922,false,1h
67684be6d5e7efabd15328b3,AAPL,2023-01-17 17:30:00,135.58999633789062,136.30999755859375,135.55999755859375,136.0500030517578,5066835,false,1h
67684be6d5e7efabd15328b4,AAPL,2023-01-17 18:30:00,136.05999755859375,136.39999389648438,135.39999389648438,135.6605987548828,4414004,false,1h
67684be6d5e7efabd15328b5,AAPL,2023-01-17 19:30:00,135.6649932861328,136.0800018310547,135.60000610351562,135.7050018310547,4807866,false,1h
67684be6d5e7efabd15328b6,AAPL,2023-01-17 20:30:00,135.69500732421875,136,135.61000061035156,135.9499969482422,6239495,false,1h
67684be6d5e7efabd15328b7,AAPL,2023-01-18 14:30:00,136.81500244140625,138.61000061035156,136.67999267578125,137.98190307617188,19196155,false,1h
67684be6d5e7efabd15328b8,AAPL,2023-01-18 15:30:00,137.99000549316406,138,136.39999389648438,136.67999267578125,9464466,false,1h
67684be6d5e7efabd15328b9,AAPL,2023-01-18 16:30:00,136.67999267578125,136.72999572753906,135.44000244140625,135.58299255371094,7842650,false,1h
67684be6d5e7efabd15328ba,AAPL,2023-01-18 17:30:00,135.5800018310547,135.9600067138672,135.3300018310547,135.72000122070312,5350022,false,1h
67684be6d5e7efabd15328bb,AAPL,2023-01-18 18:30:00,135.72999572753906,136.27000427246094,135.3800048828125,136.07000732421875,5633754,false,1h
67684be6d5e7efabd15328bc,AAPL,2023-01-18 19:30:00,136.05999755859375,136.16000366210938,135.63999938964844,135.76150512695312,5789557,false,1h
67684be6d5e7efabd15328bd,AAPL,2023-01-18 20:30:00,135.75999450683594,135.82000732421875,135.02999877929688,135.2100067138672,6130226,false,1h
67684be6d5e7efabd15328be,AAPL,2023-01-19 14:30:00,134.0800018310547,135.3249969482422,133.86000061035156,134.4499969482422,13589396,false,1h
67684be6d5e7efabd15328bf,AAPL,2023-01-19 15:30:00,134.47000122070312,135.38999938964844,133.77000427246094,134.49000549316406,8837583,false,1h
67684be6d5e7efabd15328c0,AAPL,2023-01-19 16:30:00,134.47999572753906,134.8300018310547,134.19000244140625,134.44090270996094,5275168,false,1h
67684be6d5e7efabd15328c1,AAPL,2023-01-19 17:30:00,134.44180297851562,135.11000061035156,134.27000427246094,134.75,4548508,false,1h
67684be6d5e7efabd15328c2,AAPL,2023-01-19 18:30:00,134.75999450683594,136.0500030517578,134.75999450683594,135.88499450683594,6027420,false,1h
67684be6d5e7efabd15328c3,AAPL,2023-01-19 19:30:00,135.8800048828125,136.25,135.50999450683594,135.70970153808594,6417867,false,1h
67684be6d5e7efabd15328c4,AAPL,2023-01-19 20:30:00,135.7100067138672,135.8300018310547,135.10000610351562,135.3000030517578,5918984,false,1h
67684be6d5e7efabd15328c5,AAPL,2023-01-20 14:30:00,134.8300018310547,135.1999969482422,134.22000122070312,135.0500030517578,18833398,false,1h
67684be6d5e7efabd15328c6,AAPL,2023-01-20 15:30:00,135.05999755859375,135.57000732421875,134.9499969482422,135.5399932861328,8038396,false,1h
67684be6d5e7efabd15328c7,AAPL,2023-01-20 16:30:00,135.5399932861328,135.75999450683594,135.0399932861328,135.64500427246094,5886939,false,1h
67684be6d5e7efabd15328c8,AAPL,2023-01-20 17:30:00,135.64210510253906,136.05999755859375,135.3800048828125,135.69000244140625,5560274,false,1h
67684be6d5e7efabd15328c9,AAPL,2023-01-20 18:30:00,135.6999969482422,136.99000549316406,135.69500732421875,136.94500732421875,6970362,false,1h
67684be6d5e7efabd15328ca,AAPL,2023-01-20 19:30:00,136.94500732421875,137.88999938964844,136.88999938964844,137.47500610351562,8217897,false,1h
67684be6d5e7efabd15328cb,AAPL,2023-01-20 20:30:00,137.47999572753906,138.02000427246094,137.26060485839844,137.83999633789062,9878805,false,1h
67684be8d5e7efabd15328cc,AAPL,2023-01-23 14:30:00,138.1199951171875,140.63999938964844,137.89999389648438,140.46749877929688,17129317,false,1h
67684be8d5e7efabd15328cd,AAPL,2023-01-23 15:30:00,140.46499633789062,142.8000030517578,140.46499633789062,142.33999633789062,14450008,false,1h
67684be819e05e490b362e38,AAPL,2023-01-23 16:30:00,142.33999633789062,143.31500244140625,142.16000366210938,142.45249938964844,10812509,false,1h
67684be8d5e7efabd15328cf,AAPL,2023-01-23 17:30:00,142.4600067138672,142.52000427246094,141.94000244140625,142.27000427246094,7576774,false,1h
67684be8d5e7efabd15328d0,AAPL,2023-01-23 18:30:00,142.27000427246094,142.3300018310547,141.50999450683594,141.75999450683594,7150685,false,1h
67684be8d5e7efabd15328d1,AAPL,2023-01-23 19:30:00,141.77999877929688,141.9499969482422,140.36000061035156,140.5850067138672,9852935,false,1h
67684be8d5e7efabd15328d2,AAPL,2023-01-23 20:30:00,140.58999633789062,141.25999450683594,140.39999389648438,141.11000061035156,7326406,false,1h
67684be8d5e7efabd15328d3,AAPL,2023-01-24 14:30:00,140.30499267578125,142.27000427246094,140.3000030517578,141.91000366210938,19350978,false,1h
67684be8d5e7efabd15328d4,AAPL,2023-01-24 15:30:00,141.90499877929688,142.47000122070312,141.28570556640625,142.45350646972656,7750958,false,1h
67684be8d5e7efabd15328d5,AAPL,2023-01-24 16:30:00,142.4600067138672,142.8699951171875,141.80999755859375,142.7050018310547,8321002,false,1h
67684be8d5e7efabd15328d6,AAPL,2023-01-24 17:30:00,142.6999969482422,142.9199981689453,142.04800415039062,142.91000366210938,5147459,false,1h
67684be8d5e7efabd15328d7,AAPL,2023-01-24 18:30:00,142.9199981689453,143.16000366210938,142.1999969482422,142.6634979248047,6493802,false,1h
67684be8d5e7efabd15328d8,AAPL,2023-01-24 19:30:00,142.66009521484375,142.8000030517578,142.19000244140625,142.42019653320312,5266527,false,1h
67684be8d5e7efabd15328d9,AAPL,2023-01-24 20:30:00,142.42999267578125,142.72000122070312,141.90499877929688,142.52999877929688,6031661,false,1h
67684be8d5e7efabd15328da,AAPL,2023-01-25 14:30:00,140,140.8000030517578,139.4600067138672,139.82000732421875,17164855,false,1h
67684be8d5e7efabd15328db,AAPL,2023-01-25 15:30:00,139.8300018310547,140.42999267578125,138.80999755859375,140.10000610351562,10423253,false,1h
67684be8d5e7efabd15328dc,AAPL,2023-01-25 16:30:00,140.10000610351562,140.83999633789062,139.89999389648438,140.22000122070312,7037671,false,1h
67684be8d5e7efabd15328dd,AAPL,2023-01-25 17:30:00,140.22999572753906,141.1199951171875,140.14999389648438,141.07989501953125,4471550,false,1h
67684be8d5e7efabd15328de,AAPL,2023-01-25 18:30:00,141.0800018310547,141.97000122070312,140.85000610351562,141.60000610351562,6263579,false,1h
67684be8d5e7efabd15328df,AAPL,2023-01-25 19:30:00,141.60000610351562,142.42999267578125,141.3699951171875,141.8300018310547,8008251,false,1h
67684be8d5e7efabd15328e0,AAPL,2023-01-25 20:30:00,141.8354034423828,141.9499969482422,141.27499389648438,141.85000610351562,5601835,false,1h
67684be8d5e7efabd15328e1,AAPL,2023-01-26 14:30:00,143.1699981689453,144.25,142.6699981689453,143.52499389648438,14281273,false,1h
67684be8d5e7efabd15328e2,AAPL,2023-01-26 15:30:00,143.52499389648438,143.64999389648438,141.89999389648438,142.36000061035156,6984718,false,1h
67684be8d5e7efabd15328e3,AAPL,2023-01-26 16:30:00,142.35000610351562,143.27000427246094,142.19000244140625,142.8699951171875,4829127,false,1h
67684be8d5e7efabd15328e4,AAPL,2023-01-26 17:30:00,142.86000061035156,143.0800018310547,142.49000549316406,142.86000061035156,3765959,false,1h
67684be8d5e7efabd15328e5,AAPL,2023-01-26 18:30:00,142.8699951171875,143.83250427246094,142.8699951171875,143.5301055908203,5382072,false,1h
67684be8d5e7efabd15328e6,AAPL,2023-01-26 19:30:00,143.53500366210938,143.75999450683594,143.25,143.52000427246094,4884505,false,1h
67684be8d5e7efabd15328e7,AAPL,2023-01-26 20:30:00,143.51499938964844,144.0399932861328,143.32000732421875,143.94000244140625,6619001,false,1h
67684be8d5e7efabd15328e8,AAPL,2023-01-27 14:30:00,143.15499877929688,145.5,143.0800018310547,145.42999267578125,14582887,false,1h
67684be8d5e7efabd15328e9,AAPL,2023-01-27 15:30:00,145.42999267578125,145.52499389648438,144.3800048828125,145.25,8296505,false,1h
67684be8d5e7efabd15328ea,AAPL,2023-01-27 16:30:00,145.25999450683594,146.88999938964844,145.1699981689453,146.36219787597656,8921295,false,1h
67684be8d5e7efabd15328eb,AAPL,2023-01-27 17:30:00,146.3778076171875,146.8249969482422,145.99000549316406,146.18499755859375,5256673,false,1h
67684be8d5e7efabd15328ec,AAPL,2023-01-27 18:30:00,146.1999969482422,146.9499969482422,146.16000366210938,146.77149963378906,7702095,false,1h
67684be8d5e7efabd15328ed,AAPL,2023-01-27 19:30:00,146.77999877929688,147.16000366210938,146.50999450683594,146.9600067138672,8446803,false,1h
67684be8d5e7efabd15328ee,AAPL,2023-01-27 20:30:00,146.9499969482422,147.22999572753906,145.8000030517578,145.97000122070312,8420616,false,1h
67684bead5e7efabd15328ef,AAPL,2023-01-30 14:30:00,144.9550018310547,145.5500030517578,143.85000610351562,144.19000244140625,13901478,false,1h
67684bead5e7efabd15328f0,AAPL,2023-01-30 15:30:00,144.19000244140625,144.32000732421875,143.3699951171875,143.8800048828125,7590500,false,1h
67684bead5e7efabd15328f1,AAPL,2023-01-30 16:30:00,143.8699951171875,144.25999450683594,143.14999389648438,143.6750030517578,5936729,false,1h
67684bead5e7efabd15328f2,AAPL,2023-01-30 17:30:00,143.6750030517578,143.82000732421875,143.1699981689453,143.497802734375,5194773,false,1h
67684bead5e7efabd15328f3,AAPL,2023-01-30 18:30:00,143.49000549316406,143.58990478515625,143.00999450683594,143.14999389648438,5611784,false,1h
67684bead5e7efabd15328f4,AAPL,2023-01-30 19:30:00,143.15499877929688,143.51699829101562,142.88099670410156,143.05499267578125,7635052,false,1h
67684bead5e7efabd15328f5,AAPL,2023-01-30 20:30:00,143.05999755859375,143.52000427246094,142.85000610351562,143.00999450683594,7361646,false,1h
67684bead5e7efabd15328f6,AAPL,2023-01-31 14:30:00,142.6999969482422,143.75,142.27999877929688,143.1699981689453,13897777,false,1h
67684bead5e7efabd15328f7,AAPL,2023-01-31 15:30:00,143.19000244140625,143.58999633789062,142.8000030517578,143.52499389648438,6094808,false,1h
67684bead5e7efabd15328f8,AAPL,2023-01-31 16:30:00,143.53500366210938,143.63999938964844,142.97999572753906,143.53500366210938,4771951,false,1h
67684bead5e7efabd15328f9,AAPL,2023-01-31 17:30:00,143.52000427246094,143.66000366210938,143.16000366210938,143.4149932861328,3376057,false,1h
67684bead5e7efabd15328fa,AAPL,2023-01-31 18:30:00,143.4199981689453,143.91000366210938,143.29989624023438,143.8249969482422,3694091,false,1h
67684bead5e7efabd15328fb,AAPL,2023-01-31 19:30:00,143.8300018310547,144.0399932861328,143.25999450683594,143.30499267578125,5273359,false,1h
67684bead5e7efabd15328fc,AAPL,2023-01-31 20:30:00,143.3000030517578,144.33999633789062,143.1199951171875,144.2899932861328,8519107,false,1h
67684bead5e7efabd15328fd,AAPL,2023-02-01 14:30:00,143.86000061035156,143.8699951171875,142.58999633789062,142.9600067138672,11912462,false,1h
67684bead5e7efabd15328fe,AAPL,2023-02-01 15:30:00,142.97000122070312,143.27499389648438,142.3300018310547,142.91000366210938,7542626,false,1h
67684bead5e7efabd15328ff,AAPL,2023-02-01 16:30:00,142.91000366210938,143.0050048828125,141.72000122070312,141.9600067138672,6492856,false,1h
67684bead5e7efabd1532900,AAPL,2023-02-01 17:30:00,141.9517059326172,142.27000427246094,141.83999633789062,142.00999450683594,4542380,false,1h
67684bead5e7efabd1532901,AAPL,2023-02-01 18:30:00,142.02000427246094,143.19000244140625,141.52000427246094,142.38999938964844,7713862,false,1h
67684bead5e7efabd1532902,AAPL,2023-02-01 19:30:00,142.38999938964844,145.60000610351562,141.32000732421875,145.52999877929688,17228593,false,1h
67684bead5e7efabd1532903,AAPL,2023-02-01 20:30:00,145.53500366210938,146.61000061035156,145.1300048828125,145.4600067138672,11475417,false,1h
67684bead5e7efabd1532904,AAPL,2023-02-02 14:30:00,149.3125,149.50999450683594,148.1699981689453,148.97000122070312,20864893,false,1h
67684bead5e7efabd1532905,AAPL,2023-02-02 15:30:00,148.97999572753906,150.5,148.94000244140625,150.03399658203125,18836671,false,1h
67684bead5e7efabd1532906,AAPL,2023-02-02 16:30:00,150.0399932861328,150.44000244140625,149.42999267578125,149.9156036376953,8783555,false,1h
67684bead5e7efabd1532907,AAPL,2023-02-02 17:30:00,149.9199981689453,150.30499267578125,149.6300048828125,149.9499969482422,7965694,false,1h
67684bead5e7efabd1532908,AAPL,2023-02-02 18:30:00,149.9499969482422,151.17999267578125,149.91270446777344,150.22999572753906,9743731,false,1h
67684bead5e7efabd1532909,AAPL,2023-02-02 19:30:00,150.22999572753906,150.30999755859375,148.72000122070312,149.59500122070312,12655171,false,1h
67684bead5e7efabd153290a,AAPL,2023-02-02 20:30:00,149.59500122070312,150.9199981689453,149.4600067138672,150.91000366210938,11000533,false,1h
67684bead5e7efabd153290b,AAPL,2023-02-03 14:30:00,149.25,156.77000427246094,148.99000549316406,156.22000122070312,54883974,false,1h
67684bead5e7efabd153290c,AAPL,2023-02-03 15:30:00,156.22500610351562,157.3800048828125,155.30499267578125,156.49209594726562,24235107,false,1h
67684bead5e7efabd153290d,AAPL,2023-02-03 16:30:00,156.5,157.1999969482422,155.49000549316406,156.27999877929688,15694873,false,1h
67684bead5e7efabd153290e,AAPL,2023-02-03 17:30:00,156.2899932861328,156.41000366210938,154.26499938964844,155.05999755859375,11647019,false,1h
67684bead5e7efabd153290f,AAPL,2023-02-03 18:30:00,155.02999877929688,155.83999633789062,154.38999938964844,155.17999267578125,11586022,false,1h
67684bead5e7efabd1532910,AAPL,2023-02-03 19:30:00,155.17709350585938,155.69000244140625,154.08999633789062,154.90499877929688,11381156,false,1h
67684bead5e7efabd1532911,AAPL,2023-02-03 20:30:00,154.89999389648438,155.14999389648438,154.3000030517578,154.5,9470588,false,1h
67684bedd5e7efabd1532912,AAPL,2023-02-06 14:30:00,152.7032012939453,153.10000610351562,151.33990478515625,151.3699951171875,20867801,false,1h
67684bedd5e7efabd1532913,AAPL,2023-02-06 15:30:00,151.3800048828125,153.05999755859375,150.89999389648438,152.89010620117188,9330799,false,1h
67684bedd5e7efabd1532914,AAPL,2023-02-06 16:30:00,152.89999389648438,153.10000610351562,151.80999755859375,152.2100067138672,5735783,false,1h
67684bedd5e7efabd1532915,AAPL,2023-02-06 17:30:00,152.20050048828125,152.7899932861328,151.8000030517578,151.80999755859375,5495889,false,1h
67684bedd5e7efabd1532916,AAPL,2023-02-06 18:30:00,151.81500244140625,152.52000427246094,151.5850067138672,152.36000061035156,5410941,false,1h
67684bedd5e7efabd1532917,AAPL,2023-02-06 19:30:00,152.36000061035156,152.3699951171875,150.97500610351562,150.99000549316406,6877993,false,1h
67684bedd5e7efabd1532918,AAPL,2023-02-06 20:30:00,150.99000549316406,151.8800048828125,150.77999877929688,151.67999267578125,6625473,false,1h
67684bedd5e7efabd1532919,AAPL,2023-02-07 14:30:00,150.63999938964844,152.9250030517578,150.63999938964844,152.13839721679688,17771975,false,1h
67684bedd5e7efabd153291a,AAPL,2023-02-07 15:30:00,152.135498046875,153.36500549316406,152.10009765625,153.18739318847656,8491407,false,1h
67684bedd5e7efabd153291b,AAPL,2023-02-07 16:30:00,153.19000244140625,153.5998992919922,152.52000427246094,152.6300048828125,4700526,false,1h
67684bedd5e7efabd153291c,AAPL,2023-02-07 17:30:00,152.6300048828125,155.22999572753906,152.3800048828125,152.8800048828125,12540851,false,1h
67684bedd5e7efabd153291d,AAPL,2023-02-07 18:30:00,152.8800048828125,153.92999267578125,151.36000061035156,153.64999389648438,10254069,false,1h
67684bedd5e7efabd153291e,AAPL,2023-02-07 19:30:00,153.67999267578125,154.5800018310547,153.42999267578125,154.2998046875,7891728,false,1h
67684bedd5e7efabd153291f,AAPL,2023-02-07 20:30:00,154.29490661621094,155.22000122070312,154.07000732421875,154.63999938964844,9987136,false,1h
67684bedd5e7efabd1532920,AAPL,2023-02-08 14:30:00,153.8800048828125,154.5800018310547,152.76010131835938,152.9600067138672,13451943,false,1h
67684bedd5e7efabd1532921,AAPL,2023-02-08 15:30:00,152.9499969482422,153.4501953125,151.7100067138672,152.0449981689453,9540908,false,1h
67684bedd5e7efabd1532922,AAPL,2023-02-08 16:30:00,152.0399932861328,152.30999755859375,151.4600067138672,152.02999877929688,7178370,false,1h
67684bedd5e7efabd1532923,AAPL,2023-02-08 17:30:00,152.03500366210938,152.13999938964844,151.16799926757812,151.66000366210938,5053884,false,1h
67684bedd5e7efabd1532924,AAPL,2023-02-08 18:30:00,151.66000366210938,152.30999755859375,151.22000122070312,151.9199981689453,4939326,false,1h
67684bedd5e7efabd1532925,AAPL,2023-02-08 19:30:00,151.92160034179688,152.3000030517578,151.56500244140625,151.63999938964844,5550754,false,1h
67684bedd5e7efabd1532926,AAPL,2023-02-08 20:30:00,151.63999938964844,152.16000366210938,151.49000549316406,151.97000122070312,7809358,false,1h
67684bedd5e7efabd1532927,AAPL,2023-02-09 14:30:00,153.77499389648438,154.3300018310547,152.64999389648438,152.82000732421875,12097075,false,1h
67684bedd5e7efabd1532928,AAPL,2023-02-09 15:30:00,152.82009887695312,153.49000549316406,152.60000610351562,152.8699951171875,7669585,false,1h
67684bedd5e7efabd1532929,AAPL,2023-02-09 16:30:00,152.889892578125,153.61000061035156,152.72999572753906,153.11000061035156,5297646,false,1h
67684bedd5e7efabd153292a,AAPL,2023-02-09 17:30:00,153.1125946044922,153.17999267578125,152.10000610351562,152.44000244140625,5059737,false,1h
67684bedd5e7efabd153292b,AAPL,2023-02-09 18:30:00,152.46400451660156,152.75999450683594,151.86000061035156,151.9600067138672,4075026,false,1h
67684bedd5e7efabd153292c,AAPL,2023-02-09 19:30:00,151.9499969482422,152.19000244140625,150.88999938964844,150.97000122070312,5347497,false,1h
67684bedd5e7efabd153292d,AAPL,2023-02-09 20:30:00,150.9600067138672,151.47999572753906,150.4199981689453,150.8800048828125,6910407,false,1h
